code,x,y,t,z,tmp,uwind,vwind,wind,hum,prec
11,126.9497,37.5938,22,54,-2.137166069,0.367237971,-1.134899041,0.272644454,75.47733778,0.007990142
11,126.9497,37.5938,23,50,-2.3593459,0.393133212,-1.051117669,0.216844609,75.33307332,0.008074289
11,126.9497,37.5938,24,52,-2.746284072,0.171639258,-0.889307195,0.312289908,75.44693886,0.009064742
12,126.9056,37.5556,1,24,-0.293844525,0.217508542,-1.518953525,0.564095645,77.18027631,0.042780934
12,126.9056,37.5556,2,15,-0.911133417,0.152007404,-0.914657469,0.243569763,72.38590628,0.038811014
12,126.9056,37.5556,3,9,-0.996435572,0.111310314,-1.221188315,0.405058527,74.01084143,0.020605325
12,126.9056,37.5556,4,7,-1.749871573,0.266771192,-0.702303429,0.141978144,84.65477829,0.052181278
12,126.9056,37.5556,5,6,-2.193151346,0.045243475,-0.085285854,-0.202513304,86.14506629,0.119254929
12,126.9056,37.5556,6,5,-1.916297795,0.030060251,-1.027222606,0.31086159,87.13120797,0.079390077
12,126.9056,37.5556,7,7,-2.184728683,0.25574779,-1.065176981,0.428760459,83.04467302,0.079325858
12,126.9056,37.5556,8,14,-2.603343395,0.428312581,-1.040970966,0.26106557,82.15623246,0.046588668
12,126.9056,37.5556,9,15,-1.877369638,0.458713839,-1.192633235,0.254116136,79.14391896,0.041097797
12,126.9056,37.5556,10,22,-1.200819538,0.529797898,-1.473020837,0.597981338,74.43656362,0.038005818
12,126.9056,37.5556,11,30,-0.523990809,0.861989445,-2.161632587,0.946100059,71.04549982,0.045828222
12,126.9056,37.5556,12,39,-0.009405829,1.402205377,-1.768129756,1.035118014,67.79252605,0.061256219
12,126.9056,37.5556,13,38,-0.041466425,1.267834675,-1.868094944,1.07400171,66.83506681,0.04921034
12,126.9056,37.5556,14,43,0.27596047,1.296256598,-1.871703837,1.06707332,64.77170977,0.024769046
12,126.9056,37.5556,15,45,0.55550298,1.108864863,-1.701806512,0.969474051,63.33173368,0.013379748
12,126.9056,37.5556,16,38,0.634138921,0.84147251,-1.545503186,0.905605119,62.3361928,0.007113141
12,126.9056,37.5556,17,45,0.17141049,0.800269274,-1.105285592,0.710388792,64.42089592,0.004757044
12,126.9056,37.5556,18,46,-0.718652144,0.334585051,-0.989584933,0.434168546,67.52958295,0.005336037
12,126.9056,37.5556,19,49,-1.290801312,0.202708756,-1.117247948,0.291764906,71.20503199,0.005433764
12,126.9056,37.5556,20,48,-1.172371011,0.465022323,-1.501177597,0.405623769,73.23024615,0.007602995
12,126.9056,37.5556,21,51,-1.794557695,0.235066437,-1.141285527,0.346986924,74.98383035,0.008118851
12,126.9056,37.5556,22,47,-2.156041563,0.350137399,-1.256128284,0.309436246,75.75536645,0.008126213
12,126.9056,37.5556,23,44,-2.548548308,0.244788619,-1.214448189,0.253978734,75.80792763,0.008308523
12,126.9056,37.5556,24,44,-3.005647917,0.047948369,-1.079523093,0.338531225,75.85614566,0.009314629
13,126.8351,37.5447,1,21,-0.463961242,0.298902113,-1.198138434,0.489249942,75.61328796,0.043196851
13,126.8351,37.5447,2,17,-1.106047251,0.152849412,-0.60236112,0.086307843,73.31362434,0.038922195
13,126.8351,37.5447,3,8,-1.136498344,0.086639175,-0.831172516,0.256516327,76.80716048,0.020849839
13,126.8351,37.5447,4,7,-1.702585321,0.234831624,-0.594676966,0.058839603,84.61024353,0.052489977
13,126.8351,37.5447,5,5,-2.257394352,0.094831209,-0.014598912,-0.22341869,84.93212434,0.116690309
13,126.8351,37.5447,6,6,-1.963307222,0.092010764,-1.041682247,0.338948599,86.16534705,0.077934652
13,126.8351,37.5447,7,10,-2.391146349,0.331883741,-0.943572633,0.343073647,82.31062698,0.078335722
13,126.8351,37.5447,8,16,-2.78533234,0.388389714,-0.680904932,0.153459192,81.38201181,0.046410693
13,126.8351,37.5447,9,14,-2.068041257,0.419875151,-0.790414031,0.118745091,80.16588404,0.040919015
13,126.8351,37.5447,10,19,-1.23289308,0.555770861,-1.291532182,0.529776877,76.4756465,0.038082887
13,126.8351,37.5447,11,30,-0.39837333,0.818267115,-1.602469381,0.915287099,72.22779506,0.046379196
13,126.8351,37.5447,12,38,0.109174654,1.349002145,-1.426254449,1.042545433,68.60285107,0.061649969
13,126.8351,37.5447,13,46,0.099459189,1.287976183,-1.991701778,1.080549605,68.03853137,0.048457119
13,126.8351,37.5447,14,49,0.417342636,1.318402595,-2.001841059,1.072040184,65.37136542,0.024460679
13,126.8351,37.5447,15,49,0.725506012,1.127361669,-1.664087397,0.973398532,64.69411053,0.013240067
13,126.8351,37.5447,16,44,0.74285617,0.843105695,-1.408885267,0.892476884,63.88849476,0.007048049
13,126.8351,37.5447,17,46,0.246468982,0.816764499,-1.277972155,0.717078974,65.95104577,0.004818138
13,126.8351,37.5447,18,49,-0.671828556,0.237130154,-1.068086714,0.430893489,69.21843395,0.005350642
13,126.8351,37.5447,19,50,-1.162897975,0.129178313,-1.24407125,0.312450166,72.95924939,0.005539424
13,126.8351,37.5447,20,50,-1.121227328,0.449756283,-1.437765146,0.437057098,74.54373143,0.007609315
13,126.8351,37.5447,21,54,-1.898810096,0.300879364,-1.11207546,0.379041634,76.11643042,0.008184902
13,126.8351,37.5447,22,48,-2.410104803,0.409360988,-1.037033472,0.280471382,76.55547879,0.0082884
13,126.8351,37.5447,23,45,-2.897026999,0.246505677,-1.089571333,0.224382802,76.16492525,0.008557188
13,126.8351,37.5447,24,39,-3.398924506,0.122331239,-1.129396597,0.328062321,76.64093589,0.009570491
14,126.8897,37.4985,1,29,-0.28439153,0.170101007,-1.526960368,0.580716831,75.71792922,0.043434548
14,126.8897,37.4985,2,21,-0.867045844,0.105120586,-0.957766479,0.256243345,71.89126675,0.038614273
14,126.8897,37.4985,3,8,-1.03172331,0.027953829,-1.240760422,0.420858122,74.65412566,0.020461437
14,126.8897,37.4985,4,6,-1.7732183,0.144193597,-0.809098541,0.160136855,85.98605184,0.051613046
14,126.8897,37.4985,5,7,-2.273148445,-0.047814687,-0.080937638,-0.185843255,86.48633733,0.117801671
14,126.8897,37.4985,6,7,-1.945506956,-0.067453322,-1.326154611,0.409126154,87.92536534,0.078984365
14,126.8897,37.4985,7,11,-2.213555921,0.19040126,-1.266709097,0.490501691,82.75732689,0.08039642
14,126.8897,37.4985,8,14,-2.692853226,0.321659288,-1.078974046,0.279468088,81.90760861,0.047388099
14,126.8897,37.4985,9,19,-2.008291544,0.45316751,-1.151473277,0.328933718,79.80486643,0.041760758
14,126.8897,37.4985,10,20,-1.361689114,0.48571606,-1.391179831,0.595925271,75.86628278,0.039001542
14,126.8897,37.4985,11,32,-0.696795483,0.698352564,-1.788140374,0.922999101,72.36662803,0.046292889
14,126.8897,37.4985,12,38,-0.112195538,1.342425461,-1.524271732,1.041230408,67.96460313,0.062248804
14,126.8897,37.4985,13,42,-0.181102759,1.250454797,-1.934379263,1.086325713,67.60588656,0.049391856
14,126.8897,37.4985,14,49,0.126712133,1.199182524,-1.794973501,1.058042068,65.23335718,0.024984297
14,126.8897,37.4985,15,50,0.429434841,1.125892486,-1.551664474,0.965705474,63.69065203,0.013352008
14,126.8897,37.4985,16,46,0.571580785,0.76395474,-1.326928712,0.872449034,62.40636605,0.007089106
14,126.8897,37.4985,17,45,0.091438937,0.707659588,-1.15881188,0.697393125,64.76627003,0.004766361
14,126.8897,37.4985,18,47,-0.695735704,0.175690214,-1.158663879,0.4574821,68.2288118,0.005282775
14,126.8897,37.4985,19,46,-1.229811669,0.045550853,-1.261202683,0.335720688,72.09503491,0.005474209
14,126.8897,37.4985,20,47,-1.122806811,0.331972991,-1.420311346,0.452361604,73.80487697,0.007586398
14,126.8897,37.4985,21,48,-1.685461966,0.14836761,-1.117399138,0.393977735,75.08438779,0.008169927
14,126.8897,37.4985,22,50,-2.089281661,0.308233779,-1.231476117,0.365962572,75.71378673,0.008275128
14,126.8897,37.4985,23,42,-2.560887356,0.158896859,-1.202858502,0.308590017,75.39006867,0.008546968
14,126.8897,37.4985,24,42,-3.191886306,-0.02818028,-1.246192846,0.37843193,75.26546655,0.009580222
15,126.8974,37.525,1,26,-0.255253264,0.178850911,-1.550354311,0.572420474,76.21951434,0.043110731
15,126.8974,37.525,2,18,-0.841402845,0.115348949,-0.976187759,0.250017939,71.92279352,0.038684291
15,126.8974,37.525,3,12,-1.010536412,0.05064666,-1.222845808,0.415159078,74.28900339,0.020515433
15,126.8974,37.525,4,10,-1.766833852,0.207864515,-0.735053132,0.144602214,85.45606345,0.051975939
15,126.8974,37.525,5,9,-2.229489727,-0.011894295,-0.06269023,-0.201789598,86.44002793,0.118629575
15,126.8974,37.525,6,8,-1.913529921,-0.021653467,-1.203039945,0.359986605,87.58330133,0.079291775
15,126.8974,37.525,7,11,-2.182875555,0.214531012,-1.217858331,0.462290933,82.83920586,0.079914114
15,126.8974,37.525,8,17,-2.616655639,0.364258348,-1.104329745,0.273272457,82.02716401,0.04699785
15,126.8974,37.525,9,20,-1.924461374,0.458048008,-1.227739816,0.301378889,79.38676596,0.041435306
15,126.8974,37.525,10,26,-1.285060574,0.510793207,-1.490281344,0.602154324,75.0788185,0.038519765
15,126.8974,37.525,11,39,-0.624691338,0.773799467,-2.006376217,0.936545689,71.75845294,0.046058718
15,126.8974,37.525,12,43,-0.061004202,1.351301189,-1.648962507,1.035591873,68.04201858,0.061772761
15,126.8974,37.525,13,52,-0.12476107,1.24751292,-1.920559401,1.077615136,67.41508089,0.049293527
15,126.8974,37.525,14,53,0.196594814,1.225718616,-1.825949261,1.056699173,65.21410139,0.024873553
15,126.8974,37.525,15,51,0.493471423,1.105139356,-1.604083597,0.960521857,63.64651296,0.013357571
15,126.8974,37.525,16,46,0.604307547,0.784081991,-1.435011875,0.883746292,62.5117358,0.007097065
15,126.8974,37.525,17,51,0.141810537,0.745961239,-1.14307639,0.697843118,64.7590293,0.004758563
15,126.8974,37.525,18,52,-0.67746915,0.243540803,-1.07758023,0.443944778,68.00655486,0.005303299
15,126.8974,37.525,19,54,-1.19819548,0.122795107,-1.239004839,0.320981634,71.65652809,0.005450929
15,126.8974,37.525,20,54,-1.097600449,0.394509637,-1.501358462,0.437479423,73.55942402,0.007588234
15,126.8974,37.525,21,58,-1.704271814,0.169693871,-1.105552059,0.373547427,75.05344734,0.008139839
15,126.8974,37.525,22,51,-2.077492397,0.326813418,-1.280443471,0.346329073,75.72412644,0.008199356
15,126.8974,37.525,23,51,-2.541811789,0.178654609,-1.206144417,0.287411756,75.69410547,0.008429291
15,126.8974,37.525,24,47,-3.070586279,-0.007166038,-1.161096573,0.360959608,75.58620319,0.009449171
16,126.9715,37.4809,1,27,-0.184379963,0.081620591,-1.538459634,0.620208328,77.41298775,0.043453107
16,126.9715,37.4809,2,18,-0.778595781,0.103106681,-1.187204811,0.391923501,72.05498323,0.038532852
16,126.9715,37.4809,3,12,-0.774026951,0.048395213,-1.486740434,0.54566918,71.48870421,0.020167695
16,126.9715,37.4809,4,10,-1.838853306,0.048443992,-0.71550308,0.21679731,85.1105785,0.050345141
16,126.9715,37.4809,5,12,-2.234262091,-0.106167934,-0.305089428,-0.148987026,86.9247703,0.118690627
16,126.9715,37.4809,6,11,-1.975159351,-0.168215379,-0.885303301,0.336174439,88.08656035,0.07982751
16,126.9715,37.4809,7,15,-2.057115269,0.07222366,-1.3240372,0.568567673,83.25243543,0.082162637
16,126.9715,37.4809,8,22,-2.613719202,0.318532566,-1.239564105,0.364479708,81.91895386,0.048329294
16,126.9715,37.4809,9,26,-1.913086779,0.479570536,-1.257883735,0.467943908,78.87805762,0.042418579
16,126.9715,37.4809,10,31,-1.382614368,0.423571697,-1.307580679,0.645972766,74.66172711,0.039656504
16,126.9715,37.4809,11,40,-0.878633198,0.525532948,-1.710484555,0.927655709,72.37395964,0.045963506
16,126.9715,37.4809,12,45,-0.263777578,1.39253633,-1.350603046,1.043905671,68.00459598,0.062095559
16,126.9715,37.4809,13,51,-0.342875594,1.260054982,-1.546120864,1.085547756,67.53187478,0.050442218
16,126.9715,37.4809,14,55,-0.067826738,1.253479829,-1.222890727,1.055472854,65.97787702,0.025653589
16,126.9715,37.4809,15,57,0.190702262,1.238179117,-1.308991239,0.970895885,63.72210157,0.013564855
16,126.9715,37.4809,16,49,0.454625806,0.824504387,-1.329072549,0.883301964,61.79623451,0.007202835
16,126.9715,37.4809,17,51,-0.005755209,0.703798738,-0.973763244,0.68033623,64.17605403,0.004721649
16,126.9715,37.4809,18,52,-0.798925507,0.221769106,-1.181108023,0.461647013,67.97959971,0.005263255
16,126.9715,37.4809,19,52,-1.309960075,-0.044682107,-0.953659044,0.298864735,71.57416311,0.005381209
16,126.9715,37.4809,20,58,-1.193534028,0.1835751,-1.173715388,0.415170085,73.24993484,0.007602661
16,126.9715,37.4809,21,62,-1.46763598,0.034232413,-1.161632604,0.364475437,74.07760161,0.008142398
16,126.9715,37.4809,22,57,-1.795633575,0.127325527,-1.267548504,0.405138284,75.1726829,0.008169136
16,126.9715,37.4809,23,54,-2.187527441,0.096002887,-1.087597995,0.342308992,75.34734424,0.008371717
16,126.9715,37.4809,24,52,-2.938737609,-0.118276454,-1.075396673,0.3698998,75.17614691,0.009411862
17,126.9271,37.4874,1,24,-0.294802207,0.101041116,-1.621694453,0.610456839,76.34452615,0.043454658
17,126.9271,37.4874,2,12,-0.878275303,0.086040531,-1.110184953,0.329866708,71.75413581,0.038544953
17,126.9271,37.4874,3,9,-0.981791079,0.020111673,-1.435123583,0.495596671,73.1199495,0.020302461
17,126.9271,37.4874,4,7,-1.869748272,0.099244585,-0.809074823,0.190924814,85.81604791,0.051094285
17,126.9271,37.4874,5,8,-2.319444706,-0.10182979,-0.190114271,-0.164514452,86.82585205,0.118396073
17,126.9271,37.4874,6,9,-2.011904642,-0.131814359,-1.241618476,0.395407721,88.18191677,0.079449604
17,126.9271,37.4874,7,14,-2.202187808,0.104958299,-1.337969766,0.539866227,82.95797295,0.081368644
17,126.9271,37.4874,8,18,-2.739325484,0.299945036,-1.201472444,0.329079293,81.99826379,0.047835734
17,126.9271,37.4874,9,19,-2.03969087,0.474894536,-1.289472794,0.411026299,79.29709987,0.042103337
17,126.9271,37.4874,10,27,-1.45638427,0.450578502,-1.387316867,0.621340404,75.19912999,0.039337045
17,126.9271,37.4874,11,34,-0.869386683,0.621712906,-1.823511191,0.924985739,72.38075637,0.04614176
17,126.9271,37.4874,12,37,-0.271521495,1.365693229,-1.536162931,1.042702909,67.92397783,0.062200777
17,126.9271,37.4874,13,42,-0.349533509,1.249524828,-1.767607179,1.086950735,67.52455961,0.049871918
17,126.9271,37.4874,14,46,-0.060872602,1.204750119,-1.574147269,1.056089803,65.56116047,0.025284588
17,126.9271,37.4874,15,46,0.231092246,1.164348535,-1.518200349,0.968558522,63.52442821,0.013442629
17,126.9271,37.4874,16,41,0.454314429,0.773072546,-1.39097853,0.874488616,61.90940294,0.007134988
17,126.9271,37.4874,17,45,-0.028454812,0.695909494,-1.104448534,0.68892344,64.3416937,0.004742216
17,126.9271,37.4874,18,44,-0.81250518,0.17890881,-1.199084811,0.464394679,67.96705595,0.005267138
17,126.9271,37.4874,19,48,-1.354738006,-0.00063323,-1.149264586,0.3265433,71.73035923,0.005430641
17,126.9271,37.4874,20,50,-1.227749444,0.24522935,-1.31603183,0.439384388,73.44718345,0.007588877
17,126.9271,37.4874,21,49,-1.654207835,0.063994046,-1.154404829,0.38498676,74.55360304,0.00815635
17,126.9271,37.4874,22,45,-2.014459896,0.20965435,-1.281070883,0.392771806,75.33873912,0.008231631
17,126.9271,37.4874,23,45,-2.45082889,0.112231761,-1.179832673,0.332159204,75.26650611,0.008477184
17,126.9271,37.4874,24,41,-3.162165124,-0.09874177,-1.254883876,0.386162411,74.99515587,0.009515032
18,127.0481,37.5176,1,23,0.383319492,0.079679014,-1.283656073,0.634212773,78.12847416,0.04277247
18,127.0481,37.5176,2,18,-0.219368029,0.149642717,-1.158025119,0.476790836,69.5593929,0.038728639
18,127.0481,37.5176,3,10,-0.257859533,0.24134842,-1.297181919,0.539312797,67.58233954,0.020158125
18,127.0481,37.5176,4,8,-1.573602236,-0.055383786,-0.73945647,0.287887417,83.22742631,0.049646622
18,127.0481,37.5176,5,10,-1.85743492,0.001504892,-0.234958902,-0.169206985,87.3780319,0.119090258
18,127.0481,37.5176,6,8,-1.725078997,-0.089153643,-0.747319174,0.221048454,88.22786416,0.080512009
18,127.0481,37.5176,7,9,-1.61116379,0.056848094,-1.171480654,0.545740058,83.22175159,0.081492509
18,127.0481,37.5176,8,14,-2.133894951,0.308356994,-1.10182214,0.380608004,81.09344283,0.048438363
18,127.0481,37.5176,9,17,-1.426426429,0.269872458,-1.015242139,0.447570416,77.73157029,0.042273689
18,127.0481,37.5176,10,22,-0.936742738,0.210190707,-1.367769027,0.700113553,72.14617335,0.039295418
18,127.0481,37.5176,11,31,-0.509089145,0.417139207,-1.721881989,0.9293108,69.51867166,0.045409747
18,127.0481,37.5176,12,35,0.163164818,1.196259643,-1.282675246,1.035156005,65.08109314,0.061513433
18,127.0481,37.5176,13,42,0.017172145,0.984017559,-1.723883809,1.062355678,64.54620446,0.051276925
18,127.0481,37.5176,14,45,0.335129039,1.193566684,-1.364221929,1.04962343,62.72687489,0.026115456
18,127.0481,37.5176,15,46,0.529314676,1.057021612,-1.36653684,0.952499866,60.39054399,0.013799986
18,127.0481,37.5176,16,42,0.730265786,0.768773466,-1.142055193,0.89517538,58.71410835,0.007346762
18,127.0481,37.5176,17,42,0.352046364,0.654055154,-1.032277596,0.684985008,60.63252289,0.004698584
18,127.0481,37.5176,18,46,-0.396994686,0.305068205,-1.097637798,0.448169395,64.16841427,0.005318459
18,127.0481,37.5176,19,46,-0.871790816,0.121301992,-0.570919325,0.218174012,68.06802312,0.005283757
18,127.0481,37.5176,20,47,-0.94131182,0.265992679,-0.845827768,0.338309377,70.32709531,0.007655837
18,127.0481,37.5176,21,50,-1.041215791,0.030265416,-0.980554288,0.307638883,70.67968361,0.00809412
18,127.0481,37.5176,22,49,-1.364433967,0.112554675,-1.086769919,0.377813232,73.514775,0.007959697
18,127.0481,37.5176,23,48,-1.612625325,0.123702189,-0.84123612,0.305005016,74.0973354,0.0080175
18,127.0481,37.5176,24,46,-2.116027819,-0.023733592,-0.581423628,0.3343972,73.93852668,0.009038592
19,126.9945,37.5046,1,30,-0.001886879,0.098174069,-1.590960639,0.628239577,77.89112845,0.043080684
19,126.9945,37.5046,2,28,-0.602051835,0.139166502,-1.260859358,0.423156457,71.27478067,0.038604043
19,126.9945,37.5046,3,9,-0.614644266,0.160230668,-1.501507523,0.548925061,70.22779276,0.020188285
19,126.9945,37.5046,4,7,-1.769985332,0.046629007,-0.702541995,0.237798703,84.71072142,0.050418796
19,126.9945,37.5046,5,7,-2.097318574,-0.028087713,-0.275458086,-0.163900163,87.37912237,0.119330496
19,126.9945,37.5046,6,8,-1.876035014,-0.096838892,-0.781753448,0.285666881,88.36753039,0.080208311
19,126.9945,37.5046,7,11,-1.887896888,0.115651763,-1.331379398,0.557499652,83.50686194,0.081696456
19,126.9945,37.5046,8,12,-2.409201045,0.367808423,-1.2378753,0.374905409,82.02232011,0.048111979
19,126.9945,37.5046,9,16,-1.693221027,0.415027239,-1.31043603,0.46008798,78.48352167,0.042193887
19,126.9945,37.5046,10,24,-1.18116689,0.371982817,-1.457695936,0.672993614,73.53055914,0.039273742
19,126.9945,37.5046,11,38,-0.713086462,0.543202938,-1.879263642,0.938260784,71.13769548,0.045689089
19,126.9945,37.5046,12,46,-0.103345185,1.354796171,-1.425061373,1.039821682,67.09715872,0.061727879
19,126.9945,37.5046,13,45,-0.185541145,1.182035863,-1.745074521,1.078563625,66.45120146,0.050600763
19,126.9945,37.5046,14,54,0.105980445,1.255120075,-1.426834093,1.057575157,64.80839759,0.025694431
19,126.9945,37.5046,15,48,0.3289544,1.183885665,-1.48089103,0.969147369,62.48552905,0.013623004
19,126.9945,37.5046,16,45,0.575529558,0.826097912,-1.446907901,0.89676729,60.67372751,0.007239568
19,126.9945,37.5046,17,45,0.149047247,0.703400145,-1.08695284,0.687215141,62.89428745,0.004708836
19,126.9945,37.5046,18,49,-0.64573103,0.293329243,-1.170208411,0.457774444,66.56128376,0.005285121
19,126.9945,37.5046,19,48,-1.167157646,0.056783905,-0.813578711,0.26934907,70.36639577,0.0053415
19,126.9945,37.5046,20,48,-1.092714307,0.273081176,-1.111976762,0.391846057,72.28934897,0.007612638
19,126.9945,37.5046,21,48,-1.333878342,0.083743142,-1.160636176,0.351096364,73.07703241,0.008109722
19,126.9945,37.5046,22,48,-1.632309543,0.161821097,-1.253230652,0.395418438,74.71455453,0.008071794
19,126.9945,37.5046,23,43,-1.986175745,0.146572785,-1.070664136,0.33345133,75.07802298,0.008215751
19,126.9945,37.5046,24,50,-2.597873916,-0.064611241,-0.912416383,0.3574137,74.97470059,0.009243373
20,127.0925,37.5027,1,25,0.471569804,0.140696653,-1.331154025,0.580760113,78.34637288,0.042832668
20,127.0925,37.5027,2,21,-0.10450743,0.179770038,-1.218397633,0.476948336,69.4964983,0.038795698
20,127.0925,37.5027,3,18,-0.187563891,0.278517227,-1.33114975,0.520668932,67.22499132,0.020080065
20,127.0925,37.5027,4,10,-1.523206037,-0.084958509,-0.756572003,0.292018024,81.77494622,0.048680047
